genotype,target_id,ens_gene,ext_gene,b,se_b,qval,regulation,code
egl-9 hif-1,R03G8.3,WBGene00010998,R03G8.3,-0.34497600316707394,0.328211228677098,0.8467536245584241,candidate for indirect regulation,f
vhl-1,R03G8.3,WBGene00010998,R03G8.3,0.460615180746964,0.328211228677098,0.6279369897356669,candidate for direct regulation,d
hif-1,R03G8.6,WBGene00011000,R03G8.6,-0.16335292076121802,0.177911085159658,0.7804120651521,candidate for indirect regulation,c
egl-9 hif-1,R03G8.6,WBGene00011000,R03G8.6,0.457576619326269,0.177911085159658,0.17727467967901994,candidate for direct regulation,f
rhy-1,R03G8.6,WBGene00011000,R03G8.6,1.35826833482281,0.177911085159658,2.9874417579640007e-12,candidate for direct regulation,e
egl-9;vhl-1,R03G8.6,WBGene00011000,R03G8.6,1.38729770577236,0.177911085159658,5.398113058420999e-13,candidate for direct regulation,a
egl-9,R03G8.6,WBGene00011000,R03G8.6,1.48648441757187,0.177911085159658,7.23029462688878e-15,candidate for direct regulation,b
fog-2,R03G8.6,WBGene00011000,R03G8.6,-1.1615565836970905,0.251604269529304,9.67272024472397e-05,candidate for indirect regulation,g
vhl-1,R03G8.6,WBGene00011000,R03G8.6,0.848938951079986,0.177911085159658,0.000133578891994955,candidate for direct regulation,d
egl-9;vhl-1,R05D11.3,WBGene00004305,ran-4,-0.26729592353606696,0.0780652472228827,0.0063322443763215,candidate for indirect regulation,a
hif-1,R05D11.3,WBGene00004305,ran-4,-0.177052587997243,0.0780652472228827,0.22471250781240895,candidate for indirect regulation,c
rhy-1,R05D11.3,WBGene00004305,ran-4,-0.4091265904457779,0.0780652472228827,5.6688416928890296e-06,candidate for indirect regulation,e
vhl-1,R05D11.3,WBGene00004305,ran-4,-0.25644706382628,0.0780652472228827,0.0259601716240613,candidate for indirect regulation,d
egl-9 hif-1,R05D11.3,WBGene00004305,ran-4,-0.19990426275332895,0.0780652472228827,0.180102544223974,candidate for indirect regulation,f
egl-9,R05D11.3,WBGene00004305,ran-4,-0.291605254790568,0.0780652472228827,0.00291539191100369,candidate for indirect regulation,b
fog-2,R05D11.3,WBGene00004305,ran-4,0.230130686710852,0.110400931372609,0.188168461248179,candidate for direct regulation,g
fog-2,R05F9.10,WBGene00019893,sgt-1,0.114159705220497,0.0959372370902265,0.6161889066553249,candidate for direct regulation,g
rhy-1,R05F9.10,WBGene00019893,sgt-1,-0.336869766195706,0.0678378709148007,2.03078992492592e-05,candidate for indirect regulation,e
egl-9 hif-1,R05F9.10,WBGene00019893,sgt-1,-0.0890657418544012,0.0678378709148007,0.7520570570172779,candidate for indirect regulation,f
hif-1,R05F9.10,WBGene00019893,sgt-1,0.0372894880930217,0.0678378709148007,0.907628017903897,candidate for direct regulation,c
egl-9,R05F9.10,WBGene00019893,sgt-1,-0.375895821368219,0.0678378709148007,1.13208225906202e-06,candidate for indirect regulation,b
egl-9;vhl-1,R05F9.10,WBGene00019893,sgt-1,-0.278337847793262,0.0678378709148007,0.0006511326355321049,candidate for indirect regulation,a
vhl-1,R05F9.10,WBGene00019893,sgt-1,-0.279694667752716,0.0678378709148007,0.00182318154680237,candidate for indirect regulation,d
fog-2,R05F9.12,WBGene00019895,aagr-2,-0.362325177889158,0.0974422340411532,0.00312900854560235,candidate for indirect regulation,g
egl-9;vhl-1,R05F9.12,WBGene00019895,aagr-2,-0.830083388257421,0.068902064464466,5.0831439075562e-31,candidate for indirect regulation,a
vhl-1,R05F9.12,WBGene00019895,aagr-2,-0.510330570374984,0.068902064464466,3.09057428081897e-11,candidate for indirect regulation,d
rhy-1,R05F9.12,WBGene00019895,aagr-2,-0.5224346573172111,0.068902064464466,4.44639256570153e-12,candidate for indirect regulation,e
egl-9,R05F9.12,WBGene00019895,aagr-2,-0.712651211915299,0.068902064464466,9.024460108209359e-23,candidate for indirect regulation,b
hif-1,R05F9.12,WBGene00019895,aagr-2,0.0488068361919984,0.068902064464466,0.8525492518911801,candidate for direct regulation,c
egl-9 hif-1,R05F9.12,WBGene00019895,aagr-2,-0.164045160599001,0.068902064464466,0.246321032738824,candidate for indirect regulation,f
hif-1,R05F9.3,WBGene00003430,msp-32,0.147039132458935,0.143974497954836,0.7457492390983079,candidate for direct regulation,c
rhy-1,R05F9.3,WBGene00003430,msp-32,-0.136526718269471,0.143974497954836,0.7157623880425191,candidate for indirect regulation,e
egl-9,R05F9.3,WBGene00003430,msp-32,-0.592543837322065,0.143974497954836,0.000729888202279658,candidate for indirect regulation,b
egl-9;vhl-1,R05F9.3,WBGene00003430,msp-32,-1.06446991742785,0.143974497954836,1.06949484571534e-11,candidate for indirect regulation,a
vhl-1,R05F9.3,WBGene00003430,msp-32,-0.32464107738619497,0.143974497954836,0.230729256533988,candidate for indirect regulation,d
egl-9 hif-1,R05F9.3,WBGene00003430,msp-32,-0.19176681781276506,0.143974497954836,0.742478574740603,candidate for indirect regulation,f
fog-2,R05F9.3,WBGene00003430,msp-32,0.167426114363415,0.203610687643587,0.8281945036764091,candidate for direct regulation,g
egl-9,R05H10.1,WBGene00011042,R05H10.1,2.38890588896933,0.6019437624628629,0.00126924035805115,candidate for direct regulation,b
fog-2,R05H10.1,WBGene00011042,R05H10.1,-0.6613648880964711,0.85127703266087,0.8535818913491009,candidate for indirect regulation,g
hif-1,R05H10.1,WBGene00011042,R05H10.1,0.4219139592891401,0.6019437624628629,0.855518477288703,candidate for direct regulation,c
vhl-1,R05H10.1,WBGene00011042,R05H10.1,-0.005335943133219529,0.6019437624628629,0.999948251120488,candidate for indirect regulation,d
rhy-1,R05H10.1,WBGene00011042,R05H10.1,1.98713206967382,0.6019437624628629,0.0103596339117662,candidate for direct regulation,e
egl-9;vhl-1,R05H10.1,WBGene00011042,R05H10.1,2.15902977097503,0.6019437624628629,0.00383902789868239,candidate for direct regulation,a
egl-9 hif-1,R05H10.1,WBGene00011042,R05H10.1,0.448141003327908,0.6019437624628629,0.921601975157272,candidate for direct regulation,f
hif-1,R06B10.3,WBGene00019914,clec-150,-0.06953297974815201,0.0942063439368364,0.8443287862411429,candidate for indirect regulation,c
rhy-1,R06B10.3,WBGene00019914,clec-150,0.210552413645849,0.0942063439368364,0.140947898261582,candidate for direct regulation,e
fog-2,R06B10.3,WBGene00019914,clec-150,-0.8770585183971942,0.133227889257059,2.69054514136494e-09,candidate for indirect regulation,g
egl-9;vhl-1,R06B10.3,WBGene00019914,clec-150,0.48200568475396,0.0942063439368364,9.07820632263525e-06,candidate for direct regulation,a
egl-9,R06B10.3,WBGene00019914,clec-150,0.4282422775592221,0.0942063439368364,0.000128855553459321,candidate for direct regulation,b
egl-9 hif-1,R06B10.3,WBGene00019914,clec-150,-0.0150981077691737,0.0942063439368364,0.999683085911966,candidate for indirect regulation,f
vhl-1,R06B10.3,WBGene00019914,clec-150,-0.021748638252317,0.0942063439368364,0.999323810500563,candidate for indirect regulation,d
egl-9,R06C7.4.1,WBGene00011063,cpg-3,0.6007596310625439,0.212472971587312,0.0432209433655757,candidate for direct regulation,b
rhy-1,R06C7.4.1,WBGene00011063,cpg-3,0.842344923767346,0.212472971587312,0.00118948186761679,candidate for direct regulation,e
egl-9 hif-1,R06C7.4.1,WBGene00011063,cpg-3,0.31255469423182,0.212472971587312,0.669303771475828,candidate for direct regulation,f
hif-1,R06C7.4.1,WBGene00011063,cpg-3,-0.442366975635252,0.212472971587312,0.290792385283184,candidate for indirect regulation,c
vhl-1,R06C7.4.1,WBGene00011063,cpg-3,0.8236148758722851,0.212472971587312,0.00432731977381746,candidate for direct regulation,d
egl-9;vhl-1,R06C7.4.1,WBGene00011063,cpg-3,0.815113870916016,0.212472971587312,0.00169077721658268,candidate for direct regulation,a
fog-2,R06C7.4.1,WBGene00011063,cpg-3,0.156396195601792,0.30048215805649103,0.968212622744856,candidate for direct regulation,g
egl-9;vhl-1,R06C7.4.2,WBGene00011063,cpg-3,1.97710880453728,0.577860248453051,0.00637759023866036,candidate for direct regulation,a
rhy-1,R06C7.4.2,WBGene00011063,cpg-3,2.17379698648745,0.577860248453051,0.00239535440192157,candidate for direct regulation,e
egl-9,R06C7.4.2,WBGene00011063,cpg-3,1.49055305437436,0.577860248453051,0.0777976237595843,candidate for direct regulation,b
egl-9 hif-1,R06C7.4.2,WBGene00011063,cpg-3,1.62110311438746,0.577860248453051,0.115884156462858,candidate for direct regulation,f
vhl-1,R06C7.4.2,WBGene00011063,cpg-3,2.5494500361190697,0.577860248453051,0.000605671954926906,candidate for direct regulation,d
hif-1,R06C7.4.2,WBGene00011063,cpg-3,0.6608904624559839,0.577860248453051,0.69966563173326,candidate for direct regulation,c
fog-2,R06C7.4.2,WBGene00011063,cpg-3,2.04898101633639,0.817217800518592,0.0845861917961469,candidate for direct regulation,g
vhl-1,R06C7.4.3,WBGene00011063,cpg-3,0.23175774550837,0.149695727535126,0.550609789138625,candidate for direct regulation,d
egl-9,R06C7.4.3,WBGene00011063,cpg-3,0.394501391112958,0.149695727535127,0.0683723952009661,candidate for direct regulation,b
hif-1,R06C7.4.3,WBGene00011063,cpg-3,-0.20780147725923695,0.149695727535127,0.591029139016525,candidate for indirect regulation,c
fog-2,R06C7.4.3,WBGene00011063,cpg-3,1.17376352704226,0.211701728109484,1.07635396668094e-06,candidate for direct regulation,g
rhy-1,R06C7.4.3,WBGene00011063,cpg-3,0.3960038005350979,0.149695727535127,0.0589778725354489,candidate for direct regulation,e
egl-9;vhl-1,R06C7.4.3,WBGene00011063,cpg-3,0.616489225065755,0.149695727535127,0.000612811606739285,candidate for direct regulation,a
egl-9 hif-1,R06C7.4.3,WBGene00011063,cpg-3,0.169962542640809,0.149695727535127,0.8175229673035009,candidate for direct regulation,f
egl-9,R07B1.10,WBGene00002271,lec-8,0.355240590244607,0.130145538815439,0.0548874917996069,candidate for direct regulation,b
vhl-1,R07B1.10,WBGene00002271,lec-8,0.3115181131378309,0.130145538815439,0.183533756264539,candidate for direct regulation,d
rhy-1,R07B1.10,WBGene00002271,lec-8,0.37877759173262,0.130145538815439,0.0308788809894553,candidate for direct regulation,e
fog-2,R07B1.10,WBGene00002271,lec-8,-1.11928190616767,0.184053586075148,5.7285084585123895e-08,candidate for indirect regulation,g
egl-9;vhl-1,R07B1.10,WBGene00002271,lec-8,0.8216701190558341,0.130145538815439,1.3565068695956999e-08,candidate for direct regulation,a
hif-1,R07B1.10,WBGene00002271,lec-8,0.208585925758846,0.130145538815439,0.493146522022248,candidate for direct regulation,c
egl-9 hif-1,R07B1.10,WBGene00002271,lec-8,0.237085716774724,0.130145538815439,0.4983019771140879,candidate for direct regulation,f
rhy-1,R07B1.3,WBGene00011076,scav-5,0.9141036940368372,0.15989875025245498,5.24173816622806e-07,candidate for direct regulation,e
hif-1,R07B1.3,WBGene00011076,scav-5,0.419700813047685,0.15989875025245498,0.129253293060273,candidate for direct regulation,c
egl-9,R07B1.3,WBGene00011076,scav-5,0.831584454319852,0.15989875025245498,6.3244276650374e-06,candidate for direct regulation,b
egl-9 hif-1,R07B1.3,WBGene00011076,scav-5,0.141625656652331,0.15989875025245498,0.890398528442287,candidate for direct regulation,f
vhl-1,R07B1.3,WBGene00011076,scav-5,0.828434503163055,0.15989875025245498,2.03782107243764e-05,candidate for direct regulation,d
egl-9;vhl-1,R07B1.3,WBGene00011076,scav-5,1.29446651931947,0.15989875025245498,5.3881235248213795e-14,candidate for direct regulation,a
fog-2,R07B1.3,WBGene00011076,scav-5,-0.35560295210152904,0.22613098121353,0.403585526580907,candidate for indirect regulation,g
egl-9;vhl-1,R07B1.4,WBGene00001784,gst-36,-0.362671497340613,0.131623291932739,0.0389946201974297,candidate for indirect regulation,a
vhl-1,R07B1.4,WBGene00001784,gst-36,-0.42210109053474,0.131623291932739,0.0319823813973518,candidate for indirect regulation,d
rhy-1,R07B1.4,WBGene00001784,gst-36,-0.409237756508976,0.131623291932739,0.0181426999539772,candidate for indirect regulation,e
hif-1,R07B1.4,WBGene00001784,gst-36,0.0545987753037034,0.131623291932739,0.948932008661048,candidate for direct regulation,c
fog-2,R07B1.4,WBGene00001784,gst-36,-0.17396539441657402,0.18614344457547305,0.7646426963893509,candidate for indirect regulation,g
egl-9,R07B1.4,WBGene00001784,gst-36,-0.345831604387308,0.131623291932739,0.0696222160654291,candidate for indirect regulation,b
egl-9 hif-1,R07B1.4,WBGene00001784,gst-36,-0.34658583406004995,0.131623291932739,0.15785925709757995,candidate for indirect regulation,f
egl-9;vhl-1,R07C3.1,WBGene00019917,clec-43,-1.4292183651356398,0.43241828924665693,0.00899600495607905,candidate for indirect regulation,a
fog-2,R07C3.1,WBGene00019917,clec-43,-0.107438006535664,0.6115318092707951,1.0,candidate for indirect regulation,g
hif-1,R07C3.1,WBGene00019917,clec-43,0.541375625687862,0.43241828924665693,0.651870080650959,candidate for direct regulation,c
vhl-1,R07C3.1,WBGene00019917,clec-43,-0.654999747458827,0.43241828924665693,0.567879801076629,candidate for indirect regulation,d
egl-9 hif-1,R07C3.1,WBGene00019917,clec-43,0.0732884867164376,0.43241828924665693,0.999683085911966,candidate for direct regulation,f
egl-9,R07C3.1,WBGene00019917,clec-43,-1.22980734368296,0.43241828924665693,0.0413989687573842,candidate for indirect regulation,b
rhy-1,R07C3.1,WBGene00019917,clec-43,0.21561534053877696,0.43241828924665693,0.907195089995953,candidate for direct regulation,e
vhl-1,R07C3.6,WBGene00019922,fbxc-28,1.51096246357202,0.463697547765411,0.0280152476237527,candidate for direct regulation,d
hif-1,R07C3.6,WBGene00019922,fbxc-28,0.723734509162517,0.463697547765411,0.5108682993925151,candidate for direct regulation,c
egl-9,R07C3.6,WBGene00019922,fbxc-28,1.58508910682558,0.463697547765411,0.008298637622379259,candidate for direct regulation,b
fog-2,R07C3.6,WBGene00019922,fbxc-28,-0.328661107465895,0.65576736088899,0.974843947704841,candidate for indirect regulation,g
egl-9;vhl-1,R07C3.6,WBGene00019922,fbxc-28,1.49307586240849,0.463697547765411,0.0115047522377015,candidate for direct regulation,a
egl-9 hif-1,R07C3.6,WBGene00019922,fbxc-28,1.25477603094111,0.463697547765411,0.140364171331448,candidate for direct regulation,f
rhy-1,R07C3.6,WBGene00019922,fbxc-28,1.0886285738538,0.463697547765411,0.113454725006908,candidate for direct regulation,e
egl-9;vhl-1,R07E4.6b,WBGene00002190,kin-2,-0.276589486011754,0.0872094507577018,0.0131913660132248,candidate for indirect regulation,a
egl-9,R07E4.6b,WBGene00002190,kin-2,-0.237475088460946,0.0872094507577018,0.0556701543469735,candidate for indirect regulation,b
egl-9 hif-1,R07E4.6b,WBGene00002190,kin-2,-0.16458282893801998,0.0872094507577018,0.468681444216211,candidate for indirect regulation,f
rhy-1,R07E4.6b,WBGene00002190,kin-2,-0.0849318336501829,0.0872094507577018,0.7040848597665329,candidate for indirect regulation,e
vhl-1,R07E4.6b,WBGene00002190,kin-2,-0.189138026078954,0.0872094507577018,0.26277686061126104,candidate for indirect regulation,d
fog-2,R07E4.6b,WBGene00002190,kin-2,-0.0642942921918798,0.123332788028651,0.968091324985258,candidate for indirect regulation,g
hif-1,R07E4.6b,WBGene00002190,kin-2,0.18952188676784304,0.0872094507577018,0.255748775343785,candidate for direct regulation,c
egl-9;vhl-1,R07G3.2,WBGene00019939,lips-17,0.6803309947588522,0.198252370297627,0.0062056860893669,candidate for direct regulation,a
rhy-1,R07G3.2,WBGene00019939,lips-17,0.8955489248518309,0.198252370297627,0.000143475538307809,candidate for direct regulation,e
hif-1,R07G3.2,WBGene00019939,lips-17,0.319073549243992,0.198252370297627,0.490700376810614,candidate for direct regulation,c
egl-9,R07G3.2,WBGene00019939,lips-17,0.932021702495266,0.198252370297627,6.5933223180104e-05,candidate for direct regulation,b
fog-2,R07G3.2,WBGene00019939,lips-17,0.726096274236518,0.280371190847518,0.071428040190388,candidate for direct regulation,g
vhl-1,R07G3.2,WBGene00019939,lips-17,0.0807615392905477,0.198252370297627,0.973412964015358,candidate for direct regulation,d
egl-9 hif-1,R07G3.2,WBGene00019939,lips-17,0.107092054690072,0.198252370297627,0.962531376147847,candidate for direct regulation,f
egl-9;vhl-1,R07G3.5,WBGene00019941,pgam-5,-0.193772107974244,0.0758702916953626,0.0627204210587963,candidate for indirect regulation,a
rhy-1,R07G3.5,WBGene00019941,pgam-5,-0.293000976949066,0.0758702916953626,0.00171056688066572,candidate for indirect regulation,e
egl-9 hif-1,R07G3.5,WBGene00019941,pgam-5,-0.128874989512639,0.0758702916953626,0.5575375342152801,candidate for indirect regulation,f
vhl-1,R07G3.5,WBGene00019941,pgam-5,-0.13322891370634302,0.0758702916953625,0.445984977364508,candidate for indirect regulation,d
hif-1,R07G3.5,WBGene00019941,pgam-5,-0.0968042314535809,0.0758702916953626,0.640223008596832,candidate for indirect regulation,c
egl-9,R07G3.5,WBGene00019941,pgam-5,-0.190640629126857,0.0758702916953626,0.0899791407928554,candidate for indirect regulation,b
fog-2,R07G3.5,WBGene00019941,pgam-5,0.118248629099504,0.107296795496785,0.66835528588348,candidate for direct regulation,g
egl-9;vhl-1,R07H5.8,WBGene00011128,R07H5.8,-0.20422326559187606,0.0760189526081073,0.0459631628168754,candidate for indirect regulation,a
rhy-1,R07H5.8,WBGene00011128,R07H5.8,-0.299150532203174,0.0760189526081073,0.00131762106611472,candidate for indirect regulation,e
vhl-1,R07H5.8,WBGene00011128,R07H5.8,-0.143404593766706,0.0760189526081073,0.381384151938575,candidate for indirect regulation,d
fog-2,R07H5.8,WBGene00011128,R07H5.8,0.0913993886049727,0.107507033775783,0.813188130385205,candidate for direct regulation,g
egl-9,R07H5.8,WBGene00011128,R07H5.8,-0.301062782782704,0.0760189526081073,0.0013106654184891699,candidate for indirect regulation,b
hif-1,R07H5.8,WBGene00011128,R07H5.8,0.0550483933335123,0.0760189526081073,0.8476537591696399,candidate for direct regulation,c
egl-9 hif-1,R07H5.8,WBGene00011128,R07H5.8,0.018457765834882,0.0760189526081073,0.999683085911966,candidate for direct regulation,f
vhl-1,R08E5.3,WBGene00019963,R08E5.3,3.88900879024656,0.087653674994594,0.0,candidate for direct regulation,d
rhy-1,R08E5.3,WBGene00019963,R08E5.3,4.6542412813654295,0.087653674994594,0.0,candidate for direct regulation,e
